municipio,provincia,municipio_nombre_humano,lat,lon,kms_capital_provincia
Lekeitio,Bizkaia,Lekeitio,43.363516,-2.503737,53.77125
Lemoa,Bizkaia,Lemoa,43.207582,-2.774003,17.608961
Lemoiz,Bizkaia,Lemoiz,43.431661,-2.872899,31.713539
Lezama,Bizkaia,Lezama,43.26667,-2.83333,14.204153
Loiu,Bizkaia,Loiu,43.31667,-2.93333,10.33072
Mallabia,Bizkaia,Mallabia,43.196711,-2.528518,44.947063
Mañaria,Bizkaia,Mañaria,43.13819,-2.66104,35.677167999999995
Markina-Xemein,Bizkaia,Markina-Xemein,43.268554,-2.496919,49.605885
Maruri-Jatabe,Bizkaia,Maruri-Jatabe,43.39088,-2.8645,22.889357
Mendata,Bizkaia,Mendata,43.28333,-2.63333,40.177568
Mendexa,Bizkaia,Mendexa,43.3459,-2.4842,64.203205
Meñaka,Bizkaia,Meñaka,43.36667,-2.8,23.52906
Morga,Bizkaia,Morga,43.31062,-2.76039,28.497919999999997
Mundaka,Bizkaia,Mundaka,43.408543,-2.699275,39.986435
Mungia,Bizkaia,Mungia,43.356649,-2.843476,18.778707999999998
Munitibar-Arbatzegi Gerrikaitz,Bizkaia,Munitibar-Arbatzegi Gerrikaitz,43.26206,-2.59326,54.189949
Murueta,Bizkaia,Murueta,43.1262,-2.92989,19.873382000000003
Muskiz,Bizkaia,Muskiz,43.33333,-3.1,20.463678
Muxika,Bizkaia,Muxika,43.24872,-2.67836,27.618693999999998
Nabarniz,Bizkaia,Nabarniz,43.3256,-2.58562,42.613369
Ondarroa,Bizkaia,Ondarroa,43.326275,-2.429994,61.152341
Orozko,Bizkaia,Orozko,43.11667,-2.91667,22.659771
Ortuella,Bizkaia,Ortuella,43.310699,-3.057153,17.246385999999998
Otxandio,Bizkaia,Otxandio,43.040127,-2.654307,48.80346
Plentzia,Bizkaia,Plentzia,43.411531,-2.943812,26.991531
Portugalete,Bizkaia,Portugalete,43.32099,-3.02064,14.983469
Santurtzi,Bizkaia,Santurtzi,43.33937,-3.040107,18.814812999999997
Sestao,Bizkaia,Sestao,43.309375,-3.0067,14.232953
Sondika,Bizkaia,Sondika,43.3002,-2.92442,9.324834000000001
Sopela,Bizkaia,Sopela,43.37891,-2.98313,18.268436
Sopuerta,Bizkaia,Sopuerta,43.26239,-3.15505,30.414343000000002
Sukarrieta,Bizkaia,Sukarrieta,43.4,-2.7,41.320158000000006
Trucios-Turtzioz,Bizkaia,Trucios-Turtzioz,43.28611,-3.27545,50.932550000000006
Ubide,Bizkaia,Ubide,43.02396,-2.68759,75.135349
Ugao-Miraballes,Bizkaia,Ugao-Miraballes,43.181233,-2.901522,12.215899
Urduliz,Bizkaia,Urduliz,43.38333,-2.95,21.572229
Urduña/Orduña,Bizkaia,Urduña/Orduña,42.994587,-3.009847,38.699975
Valle de Trápaga-Trapagaran,Bizkaia,Valle de Trápaga-Trapagaran,43.303414,-3.037065,13.068779000000001
Zaldibar,Bizkaia,Zaldibar,43.170778,-2.546441,38.869011
Zalla,Bizkaia,Zalla,43.23333,-3.13333,30.512158
Zamudio,Bizkaia,Zamudio,43.281417,-2.864834,10.906597
Zaratamo,Bizkaia,Zaratamo,43.21667,-2.86667,10.517492
Zeanuri,Bizkaia,Zeanuri,43.1,-2.75,32.117635
Zeberio,Bizkaia,Zeberio,43.16074,-2.86731,17.185165
Zierbena,Bizkaia,Zierbena,43.35,-3.08333,22.372771
Ziortza-Bolibar,Bizkaia,Ziortza-Bolibar,43.247499,-2.549413,48.435917
Abezames,Zamora,Abezames,41.62642,-5.42577,34.96941
Alcañices,Zamora,Alcañices,41.695868,-6.343094,58.490036
Alcubilla de Nogales,Zamora,Alcubilla de Nogales,42.12787,-5.92184,106.346193
Alfaraz de Sayago,Zamora,Alfaraz de Sayago,41.232914,-5.950962,35.157556395677275
Algodre,Zamora,Algodre,41.56631,-5.60406,14.276798000000001
Almaraz de Duero,Zamora,Almaraz de Duero,41.47506,-5.91654,24.09139
Almeida de Sayago,Zamora,Almeida de Sayago,41.266315,-6.073277,49.712
Andavías,Zamora,Andavías,41.595269,-5.854986,15.079505
Arcenillas,Zamora,Arcenillas,41.45641,-5.68512,8.87283
Arcos de la Polvorosa,Zamora,Arcos de la Polvorosa,41.94389,-5.69731,74.640999
Argañín,Zamora,Argañín,41.43948,-6.20827,49.346925000000006
Argujillo,Zamora,Argujillo,41.31156,-5.58763,28.168830999999997
Arquillinos,Zamora,Arquillinos,41.7099,-5.65708,26.292598
Arrabalde,Zamora,Arrabalde,42.1076,-5.89441,102.812573
Aspariegos,Zamora,Aspariegos,41.67458,-5.59955,24.321816
Asturianos,Zamora,Asturianos,42.05201,-6.4894,99.019329
Ayoó de Vidriales,Zamora,Ayoó de Vidriales,42.13042,-6.0655,119.978203
Barcial del Barco,Zamora,Barcial del Barco,41.934411,-5.662855,55.135686
Belver de los Montes,Zamora,Belver de los Montes,41.722966,-5.451607,40.396612999999995
Benavente,Zamora,Benavente,42.004884,-5.678477,68.829693
Benegiles,Zamora,Benegiles,41.627,-5.63479,18.118924
Bermillo de Sayago,Zamora,Bermillo de Sayago,41.36648,-6.11223,37.697320999999995
Bóveda de Toro (La),Zamora,La Bóveda de Toro,41.344851,-5.409937,36.262362
Bretó,Zamora,Bretó,41.87917,-5.73902,48.547216
Bretocino,Zamora,Bretocino,41.8843,-5.75473,50.287139
Brime de Sog,Zamora,Brime de Sog,42.06162,-6.04791,113.26900900000001
Brime de Urz,Zamora,Brime de Urz,42.03794,-5.87326,91.57262
Burganes de Valverde,Zamora,Burganes de Valverde,41.921041,-5.781937,54.820163
Bustillo del Oro,Zamora,Bustillo del Oro,41.6746,-5.46158,32.816627
Cabañas de Sayago,Zamora,Cabañas de Sayago,41.33333,-5.78333,25.667474
Calzadilla de Tera,Zamora,Calzadilla de Tera,41.97899,-6.08243,71.605541
Camarzana de Tera,Zamora,Camarzana de Tera,41.9947,-6.02657,70.226485
Cañizal,Zamora,Cañizal,41.16654,-5.36828,97.988856
Cañizo,Zamora,Cañizo,41.76955,-5.50198,38.178822
Carbajales de Alba,Zamora,Carbajales de Alba,41.65347,-5.99706,29.0747
Carbellino,Zamora,Carbellino,41.22975,-6.14901,56.91117
Casaseca de Campeán,Zamora,Casaseca de Campeán,41.3743,-5.74648,21.175165
Casaseca de las Chanas,Zamora,Casaseca de las Chanas,41.4387,-5.67547,10.785888000000002
Castrillo de la Guareña,Zamora,Castrillo de la Guareña,41.23043,-5.3255,105.088334
Castrogonzalo,Zamora,Castrogonzalo,41.990322,-5.602725,64.090129
Castronuevo,Zamora,Castronuevo,41.734037,-5.561791,33.362007
Castroverde de Campos,Zamora,Castroverde de Campos,41.97049,-5.31434,90.758133
Cazurra,Zamora,Cazurra,41.41583,-5.70454,13.561684
Cerecinos de Campos,Zamora,Cerecinos de Campos,41.90017,-5.48605,74.865926
Cerecinos del Carrizal,Zamora,Cerecinos del Carrizal,41.68384,-5.65303,23.9546
Cernadilla,Zamora,Cernadilla,42.02083,-6.41701,93.611096
Cobreros,Zamora,Cobreros,42.07323,-6.70053,117.428402
Coomonte,Zamora,Coomonte,42.11546,-5.81316,93.148275
Coreses,Zamora,Coreses,41.547942,-5.622294,14.549249
Corrales del Vino,Zamora,Corrales del Vino,41.358609,-5.725255,20.126005
Cotanes del Monte,Zamora,Cotanes del Monte,41.810818,-5.317479,92.397041
Cubillos,Zamora,Cubillos,41.58345,-5.760635,12.234797
Cubo de Benavente,Zamora,Cubo de Benavente,42.1249,-6.16342,97.671509
Cubo de Tierra del Vino (El),Zamora,El Cubo de Tierra del Vino,41.281602,-5.715241,33.424733
Cuelgamures,Zamora,Cuelgamures,41.30738,-5.65769,37.335671999999995
Entrala,Zamora,Entrala,41.43006,-5.75556,10.304116
Espadañedo,Zamora,Espadañedo,42.11618,-6.39419,103.547102
Faramontanos de Tábara,Zamora,Faramontanos de Tábara,41.835001,-5.892207,49.365051
Fariza,Zamora,Fariza,41.41667,-6.26667,52.035547
Fermoselle,Zamora,Fermoselle,41.315282,-6.394642,64.521078
Ferreras de Abajo,Zamora,Ferreras de Abajo,41.89651,-6.07904,59.077128
Ferreras de Arriba,Zamora,Ferreras de Arriba,41.89878,-6.19462,75.361238
Ferreruela,Zamora,Ferreruela,41.76673,-6.07215,60.86792
Figueruela de Arriba,Zamora,Figueruela de Arriba,41.86867,-6.44454,84.45658
Fonfría,Zamora,Fonfría,41.63493,-6.14082,40.119552000000006
Fresno de la Polvorosa,Zamora,Fresno de la Polvorosa,42.0831,-5.7697,84.415071
Fresno de la Ribera,Zamora,Fresno de la Ribera,41.52926,-5.56658,15.947863
Fresno de Sayago,Zamora,Fresno de Sayago,41.31848,-5.97129,31.626844000000002
Friera de Valverde,Zamora,Friera de Valverde,41.91214,-5.84153,62.979434999999995
Fuente Encalada,Zamora,Fuente Encalada,42.11011,-5.99622,115.223664
Fuentelapeña,Zamora,Fuentelapeña,41.251734,-5.382301,49.826128
Fuentes de Ropel,Zamora,Fuentes de Ropel,42.003268,-5.545992,68.747614
Fuentesaúco,Zamora,Fuentesaúco,41.230854,-5.496796,40.54293
Fuentesecas,Zamora,Fuentesecas,41.63077,-5.47252,36.023926
Fuentespreadas,Zamora,Fuentespreadas,41.32627,-5.62798,27.381702
Galende,Zamora,Galende,42.08352,-6.64356,114.404961
Gallegos del Pan,Zamora,Gallegos del Pan,41.59985,-5.58117,18.585841000000002
Gallegos del Río,Zamora,Gallegos del Río,41.73497,-6.17435,57.491207
Gamones,Zamora,Gamones,41.4669,-6.17621,45.004771999999996
Gema,Zamora,Gema,41.41855,-5.64906,14.375005000000002
Granja de Moreruela,Zamora,Granja de Moreruela,41.81026,-5.73893,38.818427
Granucillo,Zamora,Granucillo,42.05209,-5.92777,96.439719
Guarrate,Zamora,Guarrate,41.28985,-5.44224,47.131278
Hermisende,Zamora,Hermisende,41.96898,-6.89616,146.210555
Hiniesta (La),Zamora,La Hiniesta,41.55241,-5.79885,7.82066
Jambrina,Zamora,Jambrina,41.39196,-5.66411,19.024896000000002
Justel,Zamora,Justel,42.14861,-6.29594,99.978617
Losacino,Zamora,Losacino,41.68084,-6.07986,50.334938
Losacio,Zamora,Losacio,41.71092,-6.04059,51.748203000000004
Lubián,Zamora,Lubián,42.03569,-6.90541,137.520365
Luelmo,Zamora,Luelmo,41.4403,-6.13338,44.707178
Maderal (El),Zamora,El Maderal,41.28177,-5.62312,37.831228
Madridanos,Zamora,Madridanos,41.47967,-5.6046,17.142502
Mahide,Zamora,Mahide,41.86917,-6.37784,79.221258
Maire de Castroponce,Zamora,Maire de Castroponce,42.11283,-5.78475,85.82822999999999
Malva,Zamora,Malva,41.65467,-5.48657,29.12931
Manganeses de la Lampreana,Zamora,Manganeses de la Lampreana,41.750573,-5.7106,36.685099
Manganeses de la Polvorosa,Zamora,Manganeses de la Polvorosa,42.035063,-5.746791,79.326845
Manzanal de Arriba,Zamora,Manzanal de Arriba,41.99217,-6.44012,104.742656
Manzanal de los Infantes,Zamora,Manzanal de los Infantes,42.05428,-6.38288,91.185218
Manzanal del Barco,Zamora,Manzanal del Barco,41.63501,-5.94671,24.308356
Matilla de Arzón,Zamora,Matilla de Arzón,41.507885,-5.742746,87
Matilla la Seca,Zamora,Matilla la Seca,41.57935,-5.5003,25.350484
Mayalde,Zamora,Mayalde,41.2508,-5.79767,39.397608999999996
Melgar de Tera,Zamora,Melgar de Tera,41.96618,-6.0139,68.037164
Micereces de Tera,Zamora,Micereces de Tera,41.98886,-5.87133,85.656278
Milles de la Polvorosa,Zamora,Milles de la Polvorosa,41.92339,-5.73309,65.43677100000001
Molacillos,Zamora,Molacillos,41.58269,-5.66046,14.886075
Molezuelas de la Carballeda,Zamora,Molezuelas de la Carballeda,42.08166,-6.18723,92.399069
Mombuey,Zamora,Mombuey,42.02283,-6.33027,85.439307
Monfarracinos,Zamora,Monfarracinos,41.553893,-5.708934,7.715793
Montamarta,Zamora,Montamarta,41.647383,-5.804914,19.109187000000002
Moral de Sayago,Zamora,Moral de Sayago,41.483645,-6.081927,36.836835
Moraleja de Sayago,Zamora,Moraleja de Sayago,41.16916,-6.00369,50.541422
Moraleja del Vino,Zamora,Moraleja del Vino,41.465479,-5.65608,10.004457
Morales de Rey,Zamora,Morales de Rey,42.066435,-5.785749,83.77654799999999
Morales de Toro,Zamora,Morales de Toro,41.53611,-5.30731,45.584657
Morales de Valverde,Zamora,Morales de Valverde,41.93643,-5.89256,60.559382
Morales del Vino,Zamora,Morales del Vino,41.443681,-5.73808,8.911807000000001
Moralina,Zamora,Moralina,41.49001,-6.1367,40.541478000000005
Moreruela de los Infanzones,Zamora,Moreruela de los Infanzones,41.632213,-5.706698,19.00191
Moreruela de Tábara,Zamora,Moreruela de Tábara,41.79588,-5.86849,38.180804
Muelas de los Caballeros,Zamora,Muelas de los Caballeros,42.12843,-6.33719,100.895857
Muelas del Pan,Zamora,Muelas del Pan,41.520882,-5.97212,22.248689000000002
Muga de Sayago,Zamora,Muga de Sayago,41.387593,-6.197521,45.407342
Navianos de Valverde,Zamora,Navianos de Valverde,41.95319,-5.81781,60.532752
Olmillos de Castro,Zamora,Olmillos de Castro,41.7318,-5.96791,43.052926
Otero de Bodas,Zamora,Otero de Bodas,41.93868,-6.15024,66.140501
Pajares de la Lampreana,Zamora,Pajares de la Lampreana,41.71551,-5.69351,40.973527000000004
Palacios de Sanabria,Zamora,Palacios de Sanabria,42.05901,-6.52362,108.052185
Palacios del Pan,Zamora,Palacios del Pan,41.60242,-5.87773,16.868578000000003
Pedralba de la Pradería,Zamora,Pedralba de la Pradería,42.02476,-6.69556,125.40806500000001
Pego (El),Zamora,El Pego,41.334,-5.46712,33.276656
Peleagonzalo,Zamora,Peleagonzalo,41.48175,-5.48304,25.827309
Peleas de Abajo,Zamora,Peleas de Abajo,41.3926,-5.68966,16.62962
Peñausende,Zamora,Peñausende,41.28662,-5.86755,29.214915
Peque,Zamora,Peque,42.07297,-6.27489,88.256768
Perdigón (El),Zamora,El Perdigón,41.41267,-5.75277,12.270033
Pereruela,Zamora,Pereruela,41.4165,-5.87812,17.062801
Perilla de Castro,Zamora,Perilla de Castro,41.708881,-5.808179,26.459675
Pías,Zamora,Pías,42.08333,-7.0,151.14593299999999
Piedrahita de Castro,Zamora,Piedrahita de Castro,41.68089,-5.72886,32.568657
Pinilla de Toro,Zamora,Pinilla de Toro,41.62783,-5.36414,46.23737800000001
Pino del Oro,Zamora,Pino del Oro,41.585965,-6.119895,39.939136
Piñero (El),Zamora,El Piñero,41.366505,-5.596294,21.903697
Pobladura de Valderaduey,Zamora,Pobladura de Valderaduey,41.70009,-5.54189,30.954760999999998
Pobladura del Valle,Zamora,Pobladura del Valle,42.10257,-5.73333,80.380739
Porto,Zamora,Porto,42.16737,-6.89934,171.476229
Pozoantiguo,Zamora,Pozoantiguo,41.5973,-5.4366,31.1668
Pozuelo de Tábara,Zamora,Pozuelo de Tábara,41.78502,-5.89455,38.103768
Prado,Zamora,Prado,41.507885,-5.742746,60
Puebla de Sanabria,Zamora,Puebla de Sanabria,42.054722,-6.631533,111.00907600000001
Pueblica de Valverde,Zamora,Pueblica de Valverde,41.91843,-5.89974,58.250468
Quintanilla de Urz,Zamora,Quintanilla de Urz,42.0329,-5.84866,89.851056
Quintanilla del Monte,Zamora,Quintanilla del Monte,41.86812,-5.34928,87.45418099999999
Quintanilla del Olmo,Zamora,Quintanilla del Olmo,41.90561,-5.40726,85.678622
Quiruelas de Vidriales,Zamora,Quiruelas de Vidriales,42.01762,-5.82947,81.760188
Rabanales,Zamora,Rabanales,41.74287,-6.27674,60.079222
Rábano de Aliste,Zamora,Rábano de Aliste,41.7443,-6.43302,71.787482
Requejo,Zamora,Requejo,42.03044,-6.74227,121.18551
Revellinos,Zamora,Revellinos,41.88982,-5.56871,72.873098
Riofrío de Aliste,Zamora,Riofrío de Aliste,41.81724,-6.17742,65.934667
Rionegro del Puente,Zamora,Rionegro del Puente,42.00489,-6.22789,82.611995
Roales,Zamora,Roales,41.5517,-5.77211,6.171981
Robleda-Cervantes,Zamora,Robleda-Cervantes,42.085354,-6.590593,113.845861
Roelos de Sayago,Zamora,Roelos de Sayago,41.26764,-6.17923,61.250268
Rosinos de la Requejada,Zamora,Rosinos de la Requejada,42.091352,-6.535736,112.591876
Salce,Zamora,Salce,41.26996,-6.21875,55.069275999999995
Samir de los Caños,Zamora,Samir de los Caños,41.6728,-6.16415,47.901979
San Agustín del Pozo,Zamora,San Agustín del Pozo,41.88613,-5.59351,56.509188
San Cebrián de Castro,Zamora,San Cebrián de Castro,41.70632,-5.75605,29.149145
San Cristóbal de Entreviñas,Zamora,San Cristóbal de Entreviñas,42.045519,-5.635067,73.05496400000001
San Esteban del Molar,Zamora,San Esteban del Molar,41.93717,-5.55158,66.94288
San Justo,Zamora,San Justo,42.183004,-6.642197,127.932761
San Martín de Valderaduey,Zamora,San Martín de Valderaduey,41.81414,-5.47249,44.079847
San Miguel de la Ribera,Zamora,San Miguel de la Ribera,41.33301,-5.57689,25.929036
San Miguel del Valle,Zamora,San Miguel del Valle,42.02985,-5.49624,73.892654
San Pedro de Ceque,Zamora,San Pedro de Ceque,42.04334,-6.07242,77.314633
San Pedro de la Nave-Almendra,Zamora,San Pedro de la Nave-Almendra,41.59226,-5.9215,22.268172999999997
San Vicente de la Cabeza,Zamora,San Vicente de la Cabeza,41.80696,-6.24993,69.430069
San Vitero,Zamora,San Vitero,41.7774,-6.34877,68.464343
Santa Clara de Avedillo,Zamora,Santa Clara de Avedillo,41.33877,-5.67692,24.219421999999998
Santa Colomba de las Monjas,Zamora,Santa Colomba de las Monjas,41.95834,-5.68389,72.918212
Santa Cristina de la Polvorosa,Zamora,Santa Cristina de la Polvorosa,41.999103,-5.712727,71.32190399999999
Santa Croya de Tera,Zamora,Santa Croya de Tera,41.98334,-5.97725,94.546813
Santa Eufemia del Barco,Zamora,Santa Eufemia del Barco,41.67808,-5.89831,41.697379
Santa María de la Vega,Zamora,Santa María de la Vega,41.96552,-6.21184,73.56503500000001
Santa María de Valverde,Zamora,Santa María de Valverde,41.93479,-5.9356,61.484214
Santibáñez de Tera,Zamora,Santibáñez de Tera,41.98563,-5.92257,90.97173299999999
Santibáñez de Vidriales,Zamora,Santibáñez de Vidriales,42.073455,-6.013748,110.379766
Santovenia,Zamora,Santovenia,41.87857,-5.71003,46.617324999999994
Sanzoles,Zamora,Sanzoles,41.43235,-5.5671,18.337966
Tábara,Zamora,Tábara,41.82458,-5.9642,45.710665
Tapioles,Zamora,Tapioles,41.85741,-5.49623,49.015572
Toro,Zamora,Toro,41.523749,-5.393229,38.566741
Torre del Valle (La),Zamora,La Torre del Valle,42.09056,-5.72366,78.87939200000001
Torregamones,Zamora,Torregamones,41.487,-6.18335,44.692371
Torres del Carrizal,Zamora,Torres del Carrizal,41.617302,-5.671458,15.367130999999999
Trabazos,Zamora,Trabazos,41.74793,-6.49094,73.018563
Trefacio,Zamora,Trefacio,42.12165,-6.65407,119.462454
Uña de Quintana,Zamora,Uña de Quintana,42.08662,-6.14475,96.198137
Vadillo de la Guareña,Zamora,Vadillo de la Guareña,41.28242,-5.353,54.119064
Valcabado,Zamora,Valcabado,41.54862,-5.74916,6.752562
Valdefinjas,Zamora,Valdefinjas,41.45172,-5.45232,31.706652
Valdescorriel,Zamora,Valdescorriel,42.02233,-5.50998,72.524308
Vallesa de la Guareña,Zamora,Vallesa de la Guareña,41.13532,-5.32611,103.025847
Vega de Tera,Zamora,Vega de Tera,41.99759,-6.125,77.670947
Vega de Villalobos,Zamora,Vega de Villalobos,41.97057,-5.46324,78.967714
Vegalatrave,Zamora,Vegalatrave,41.70026,-6.10675,54.466082
Venialbo,Zamora,Venialbo,41.38957,-5.53596,24.338510999999997
Vezdemarbán,Zamora,Vezdemarbán,41.65601,-5.365983,52.209922
Vidayanes,Zamora,Vidayanes,41.91012,-5.57424,70.88089699999999
Videmala,Zamora,Videmala,41.61299,-6.04056,35.659898
Villabrázaro,Zamora,Villabrázaro,42.052595,-5.726503,78.598714
Villabuena del Puente,Zamora,Villabuena del Puente,41.380169,-5.408842,46.352869
Villadepera,Zamora,Villadepera,41.547,-6.13305,45.432894
Villaescusa,Zamora,Villaescusa,41.20617,-5.46406,45.847646
Villafáfila,Zamora,Villafáfila,41.846428,-5.615452,51.752953999999995
Villaferrueña,Zamora,Villaferrueña,42.0983,-5.85802,99.393924
Villageriz,Zamora,Villageriz,42.11884,-5.95554,110.210075
Villalazán,Zamora,Villalazán,41.49414,-5.5891,16.033811
Villalba de la Lampreana,Zamora,Villalba de la Lampreana,41.74327,-5.64094,44.711568
Villalcampo,Zamora,Villalcampo,41.52229,-6.04801,28.799266
Villalobos,Zamora,Villalobos,41.94567,-5.47517,73.36354399999999
Villalonso,Zamora,Villalonso,41.59767,-5.29769,45.622856
Villalpando,Zamora,Villalpando,41.865208,-5.413303,80.925405
Villalube,Zamora,Villalube,41.61005,-5.54545,22.026893
Villamayor de Campos,Zamora,Villamayor de Campos,41.898369,-5.359241,86.71124800000001
Villamor de los Escuderos,Zamora,Villamor de los Escuderos,41.25244,-5.57485,41.789787
Villanázar,Zamora,Villanázar,41.97398,-5.78043,61.310997
Villanueva de Azoague,Zamora,Villanueva de Azoague,41.980255,-5.673178,69.75232000000001
Villanueva de Campeán,Zamora,Villanueva de Campeán,41.35447,-5.7702,22.901335
Villanueva de las Peras,Zamora,Villanueva de las Peras,41.93478,-5.97942,62.479757
Villanueva del Campo,Zamora,Villanueva del Campo,41.985477,-5.406503,80.68578600000001
Villar de Fallaves,Zamora,Villar de Fallaves,41.92503,-5.34039,90.284448
Villar del Buey,Zamora,Villar del Buey,41.33024,-6.18936,45.5724
Villaralbo,Zamora,Villaralbo,41.490465,-5.68613,7.341598
Villardeciervos,Zamora,Villardeciervos,41.94206,-6.28647,80.535261
Villardiegua de la Ribera,Zamora,Villardiegua de la Ribera,41.53543,-6.18327,51.065409
Villárdiga,Zamora,Villárdiga,41.8195,-5.46439,45.010000999999995
Villardondiego,Zamora,Villardondiego,41.58483,-5.37707,41.047326999999996
Villarrín de Campos,Zamora,Villarrín de Campos,41.79522,-5.63898,51.302876000000005
Villaseco del Pan,Zamora,Villaseco del Pan,41.47482,-5.9949,30.428882
Villavendimio,Zamora,Villavendimio,41.57812,-5.34287,40.379221
Villaveza de Valverde,Zamora,Villaveza de Valverde,41.94516,-5.84849,63.739281999999996
Villaveza del Agua,Zamora,Villaveza del Agua,41.91922,-5.67871,52.954589
Viñas,Zamora,Viñas,41.7733,-6.47117,75.131912
Zamora,Zamora,Zamora,41.507885,-5.742746,0.0
Abanto,Zaragoza,Abanto,41.13751,-1.69818,88.26977355864835
Acered,Zaragoza,Acered,41.01667,-1.6,91.92078213702032
Agón,Zaragoza,Agón,41.85574,-1.45233,52.409386553483955
Aguarón,Zaragoza,Aguarón,41.33901,-1.27055,46.786756609020586
Aguilón,Zaragoza,Aguilón,41.29467,-1.04634,41.26316519481663
Ainzón,Zaragoza,Ainzón,41.815329,-1.518626,55.753119253891846
Aladrén,Zaragoza,Aladrén,41.24917,-1.15591,49.49747638274056
Alagón,Zaragoza,Alagón,41.770376,-1.122142,23.886335186247585
Alarba,Zaragoza,Alarba,41.20482,-1.61335,78.01866134544079
Alberite de San Juan,Zaragoza,Alberite de San Juan,41.82009,-1.47063,52.201300313597194
Albeta,Zaragoza,Albeta,41.82636,-1.49936,54.67789792950549
Alborge,Zaragoza,Alborge,41.33367,-0.35675,56.31906719043342
Alcalá de Ebro,Zaragoza,Alcalá de Ebro,41.81495,-1.19429,31.644942851780083
