codigo_ine,num_centros_salud,num_centros_urgencias,num_hospitales,num_colegios,num_universidades,linea_costa_provincia,linea_montana_provincia,poblacion,superficie,densidad_poblacion,feb_avg_min_temp,feb_avg_max_temp,feb_avg_temp,feb_avg_humidity,feb_avg_wind,feb_avg_min_rain,feb_avg_max_rain,feb_avg_rain,feb_avg_clouds,feb_avg_sunshine_hours,jul_avg_min_temp,jul_avg_max_temp,jul_avg_temp,jul_avg_humidity,jul_avg_wind,jul_avg_min_rain,jul_avg_max_rain,jul_avg_rain,jul_avg_clouds,jul_avg_sunshine_hours,kms_capital_provincia,altitud,renta_bruta_media,precio_m2_venta,num_casas_venta,precio_m2_alquiler,num_casas_alquiler,precio_m2_venta_provincia,precio_medio_venta_provincia,precio_m2_alquiler_provincia,precio_medio_alquiler_provincia,tasa_actividad_provincia,tasa_paro_provincia,tasa_empleo_provincia,num_empleos_provincia,cobertura_30,cobertura_100,cobertura_3g,cobertura_4g,sitios_comercio,sitios_turismo,sitios_alojamiento,sitios_ocio,sitios_natural,sitios_servicio,sitios_actividad,sitios_entretenimiento,sitios_catering,sitios_sport,sitios_edificio,sitios_acceso_limitado,sitios_artificial,sitios_acceso,sitios_sin_acceso,sitios_patrimonio,sitios_carretera,sitios_cuota,sitios_comodidad
22133,1,0,0,0,0,2,1,154,17.85,8.63,-2.72,19.42,8.12,76.11,10.55,0,3.0,0.05,25.44,134.0,14.37,37.58,25.68,57.9,10.44,0,12.0,0.02,13.57,291.8,108.48,562,22933,668.22,4,0,0,1513,123979,8,636,57.78,10.87,51.5,526,65.0,33.33,91.33,92.0,0,0,0,0,2,0,0,0,0,1,0,3,0,0,0,0,0,0,0
18115,2,0,0,6,0,1,1,3550,13.12,270.63,-4.3,18.82,7.19,76.1,6.34,0,3.0,0.12,32.88,126.1,12.74,39.26,27.04,37.42,6.8,0,0.9,0.0,6.43,335.0,22.92,562,17962,744.48,159,4.0,1,1691,181669,8,760,58.31,22.18,45.37,697,96.0,91.5,100.0,100.0,0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
10108,4,0,0,0,0,0,3,185,53.14,3.48,-5.68,16.77,4.97,79.31,13.68,0,3.0,0.03,36.9,97.9,8.18,36.16,22.48,49.47,8.93,0,12.0,0.02,10.34,293.0,179.23,704,15773,694.71,9,0,0,1132,119586,6,497,54.28,17.78,44.63,452,0.0,0.0,92.25,90.0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45082,1,0,0,2,0,0,2,1331,81.19,16.39,-2.11,18.04,7.71,70.46,11.52,0,3.0,0.04,29.26,119.4,14.3,38.49,27.05,36.06,10.33,0,3.0,0.01,5.5,357.0,120.53,389,17730,410.51,18,0,0,1023,103420,7,582,62.04,14.93,52.77,789,100.0,100.0,100.0,100.0,0,0,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
34091,3,0,0,0,0,2,2,128,43.53,2.94,-6.82,15.19,4.06,79.42,12.02,0,3.0,0.1,35.07,96.2,5.68,34.37,20.33,56.78,9.0,0,12.0,0.03,14.24,269.8,66.91,907,19171,66.67,1,0,0,1352,128845,7,499,55.84,10.52,49.97,442,16.67,0.0,100.0,44.33,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50133,1,0,0,0,0,2,1,114,23.65,4.82,-1.18,19.45,8.19,71.44,16.85,0,3.0,0.02,30.54,93.4,13.48,38.71,25.44,49.07,17.03,0,12.0,0.02,12.69,244.1,45.7,524,19366,0,0,0,0,1674,154117,9,720,59.3,8.5,54.26,1632,95.0,0.0,100.0,100.0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
1030,0,0,0,2,0,2,2,171,45.62,3.75,-3.77,18.24,6.37,80.47,11.74,0,3.0,0.06,43.43,63.3,9.71,37.14,21.97,64.86,10.26,0,3.0,0.01,29.14,168.6,37.48,750,32473,543.88,6,0,0,2564,242404,12,986,57.62,9.42,52.19,777,33.33,0.0,98.67,99.67,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1031,1,1,1,3,0,2,2,1464,80.94,18.09,-3.77,18.24,6.37,80.47,11.74,0,3.0,0.06,43.43,63.3,9.71,37.14,21.97,64.86,10.26,0,3.0,0.01,29.14,168.6,45.63,638,38304,856.71,19,8.03,3,2564,242404,12,986,57.62,9.42,52.19,777,95.0,81.25,99.75,99.75,2,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
44132,1,0,0,0,0,2,1,66,26.32,2.51,-1.18,19.45,8.19,71.44,16.85,0,3.0,0.02,30.54,93.4,13.48,38.71,25.44,49.07,17.03,0,12.0,0.02,12.69,244.1,99.0,1069,18797,0,0,0,0,1068,103002,6,501,57.96,9.07,52.7,425,95.0,0.0,100.0,100.0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0
24087,3,0,0,0,0,2,1,633,38.41,16.48,-6.82,15.19,4.06,79.42,12.02,0,3.0,0.1,35.07,96.2,5.68,34.37,20.33,56.78,9.0,0,12.0,0.03,14.24,269.8,47.89,799,18440,541.15,7,0,0,1237,130467,6,586,53.21,10.62,47.56,660,75.0,0.0,96.0,100.0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
26082,1,0,0,0,0,2,2,110,41.6,2.64,-3.77,18.24,6.37,80.47,11.74,0,3.0,0.06,43.43,63.3,9.71,37.14,21.97,64.86,10.26,0,3.0,0.01,29.14,168.6,62.63,1034,21118,693.33,3,0,0,1457,148105,8,703,60.27,10.19,54.13,677,100.0,0.0,100.0,100.0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0
40108,2,0,0,0,0,3,1,106,19.29,5.49,-4.28,15.81,5.51,78.68,15.48,0,3.0,0.14,38.19,102.5,9.62,36.18,22.39,51.34,12.46,0,3.0,0.03,10.35,343.3,102.95,797,21066,0,0,0,0,1329,133270,9,790,59.18,7.74,54.6,427,0.0,0.0,99.5,49.5,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
47076,1,1,0,13,0,3,0,22633,29.23,774.28,-4.28,15.81,5.51,78.68,15.48,0,3.0,0.14,38.19,102.5,9.62,36.18,22.39,51.34,12.46,0,3.0,0.03,10.35,343.3,6.31,714,26910,1254.13,140,6.51,17,1497,151208,8,668,54.49,9.35,49.39,947,93.0,93.0,100.0,100.0,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24088,2,0,0,1,0,2,1,1057,71.8,14.72,-6.82,15.19,4.06,79.42,12.02,0,3.0,0.1,35.07,96.2,5.68,34.37,20.33,56.78,9.0,0,12.0,0.03,14.24,269.8,46.07,783,16802,327.69,3,0,0,1237,130467,6,586,53.21,10.62,47.56,660,100.0,0.0,100.0,100.0,0,0,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
16115,1,0,0,0,0,2,2,54,37.91,1.42,-4.51,18.82,7.2,72.8,16.02,0,0.9,0.02,26.72,127.3,13.04,38.14,25.87,43.43,13.07,0,12.0,0.01,4.51,388.4,93.84,1322,17337,0,0,0,0,1139,119313,8,608,56.94,10.77,50.81,329,0.0,0.0,100.0,70.0,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
16116,1,0,0,0,0,2,2,55,34.34,1.6,-2.49,18.01,7.57,72.61,11.99,0,3.0,0.04,28.16,124.8,14.29,38.5,27.08,35.86,12.74,0,3.0,0.01,5.59,356.0,90.34,1356,17337,0,0,0,0,1139,119313,8,608,56.94,10.77,50.81,329,0.0,0.0,100.0,100.0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
37168,1,0,0,0,0,0,2,447,42.52,10.51,-5.68,16.77,4.97,79.31,13.68,0,3.0,0.03,36.9,97.9,8.18,36.16,22.48,49.47,8.93,0,12.0,0.02,10.34,293.0,101.85,936,17879,900.75,7,0,0,1673,156058,9,801,55.83,10.3,50.08,538,100.0,0.0,100.0,100.0,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26083,2,0,0,0,0,2,2,333,34.3,9.71,-3.77,18.24,6.37,80.47,11.74,0,3.0,0.06,43.43,63.3,9.71,37.14,21.97,64.86,10.26,0,3.0,0.01,29.14,168.6,31.08,630,21118,292.95,12,0,0,1457,148105,8,703,60.27,10.19,54.13,677,63.67,63.67,100.0,96.67,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23040,1,0,0,3,0,2,2,1652,44.75,36.91,-2.82,19.32,8.38,75.13,7.63,0,12.0,0.09,37.65,108.9,13.6,40.55,28.09,36.08,7.24,0,0.9,0.0,7.38,353.3,30.94,368,14352,0,0,0,0,989,105216,6,496,52.28,19.64,42.01,479,100.0,100.0,100.0,100.0,0,0,0,1,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0
31138,1,0,0,2,0,2,2,1268,11.12,114.06,-3.52,17.19,6.93,81.04,11.27,0,3.0,0.17,42.83,81.1,10.76,36.9,21.58,67.67,11.59,0,12.0,0.04,27.63,169.0,36.73,479,25643,906.32,14,0,0,1691,164441,10,981,58.7,8.76,53.56,1155,100.0,75.0,100.0,100.0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
36024,1,1,0,12,0,1,3,20199,326.96,61.78,-0.12,19.15,8.46,84.1,9.04,0,12.0,0.58,55.81,70.8,10.36,35.76,21.25,70.26,7.7,0,12.0,0.03,27.65,221.6,107.72,556,20602,675.3,111,4.94,3,1893,193302,9,818,53.96,12.41,47.26,1021,81.87,3.05,99.84,99.91,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22135,1,0,0,0,0,2,1,194,36.47,5.32,-2.72,19.42,8.12,76.11,10.55,0,3.0,0.05,25.44,134.0,14.37,37.58,25.68,57.9,10.44,0,12.0,0.02,13.57,291.8,49.57,486,22933,347.83,1,0,0,1513,123979,8,636,57.78,10.87,51.5,526,95.0,0.0,100.0,100.0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22136,3,0,0,2,0,2,1,885,88.19,10.03,-0.78,19.46,8.29,71.54,17.21,0,3.0,0.02,30.08,94.3,13.76,38.72,25.49,48.87,17.57,0,3.0,0.01,12.64,245.5,43.93,286,22933,625.94,6,0,0,1513,123979,8,636,57.78,10.87,51.5,526,98.33,66.67,100.0,100.0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
36025,1,0,0,0,0,1,3,2410,111.76,21.56,3.22,19.33,11.0,83.91,12.74,0,12.0,0.08,46.3,87.3,13.8,33.44,21.48,74.52,9.9,0,12.0,0.02,25.99,231.7,31.26,681,17271,554.83,45,0,0,1893,193302,9,818,53.96,12.41,47.26,1021,66.23,2.4,99.26,99.25,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39034,1,0,0,0,0,1,1,268,70.52,3.8,-0.42,19.73,9.47,78.11,12.35,0,3.0,0.11,48.17,70.9,11.44,29.33,19.93,82.21,8.64,0,3.0,0.04,47.41,97.0,86.74,573,19676,272.73,5,0,0,1737,156073,11,881,54.81,8.17,50.33,817,7.38,0.0,99.38,94.12,0,2,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0
31139,1,0,0,0,0,2,2,162,41.43,3.91,-3.77,18.24,6.37,80.47,11.74,0,3.0,0.06,43.43,63.3,9.71,37.14,21.97,64.86,10.26,0,3.0,0.01,29.14,168.6,67.27,689,18048,432.56,4,0,0,1691,164441,10,981,58.7,8.76,53.56,1155,0.0,0.0,100.0,100.0,0,0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
22137,3,0,0,2,0,2,1,1195,183.7,6.51,-0.78,19.46,8.29,71.54,17.21,0,3.0,0.02,30.08,94.3,13.76,38.72,25.49,48.87,17.57,0,3.0,0.01,12.64,245.5,57.85,363,20632,302.76,10,0,0,1513,123979,8,636,57.78,10.87,51.5,526,93.67,62.0,90.67,82.0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0
27026,1,0,0,0,0,1,2,2551,121.61,20.98,-0.12,19.15,8.46,84.1,9.04,0,12.0,0.58,55.81,70.8,10.36,35.76,21.25,70.26,7.7,0,12.0,0.03,27.65,221.6,22.77,370,15888,641.77,19,0,0,1159,119979,7,588,52.39,8.99,47.69,523,60.21,0.66,99.81,99.65,0,0,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
1032,1,0,0,1,0,2,2,692,24.3,28.48,-3.77,18.24,6.37,80.47,11.74,0,3.0,0.06,43.43,63.3,9.71,37.14,21.97,64.86,10.26,0,3.0,0.01,29.14,168.6,54.51,538,31044,0,0,0,0,2564,242404,12,986,57.62,9.42,52.19,777,93.33,92.67,100.0,100.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16117,2,1,0,2,0,2,2,1211,79.34,15.26,1.83,23.6,11.99,63.53,13.9,0,12.0,0.02,24.38,101.7,18.69,36.22,26.49,63.54,10.55,0,3.0,0.01,15.85,189.0,98.73,995,18596,387.38,16,0,0,1139,119313,8,608,56.94,10.77,50.81,329,50.0,50.0,99.5,99.5,1,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
48051,1,0,0,0,0,1,2,261,1.14,228.15,-0.42,19.73,9.47,78.11,12.35,0,3.0,0.11,48.17,70.9,11.44,29.33,19.93,82.21,8.64,0,3.0,0.04,47.41,97.0,83.87,283,34598,0,0,0,0,2853,269369,13,1124,56.71,9.28,51.45,1671,100.0,100.0,100.0,100.0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
5109,1,0,0,0,0,0,1,467,24.45,19.1,-5.68,16.77,4.97,79.31,13.68,0,3.0,0.03,36.9,97.9,8.18,36.16,22.48,49.47,8.93,0,12.0,0.02,10.34,293.0,57.66,869,17345,281.57,4,0,0,1022,99417,6,520,52.78,14.86,44.94,374,81.0,0.0,100.0,100.0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
42103,5,1,0,2,0,3,1,694,189.92,3.65,-3.77,18.24,6.37,80.47,11.74,0,3.0,0.06,43.43,63.3,9.71,37.14,21.97,64.86,10.26,0,3.0,0.01,29.14,168.6,17.0,1023,19216,0,0,0,0,1288,129163,7,604,60.4,7.32,55.98,393,23.33,0.0,82.33,73.67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50134,1,0,0,0,0,2,1,116,50.13,2.31,-1.18,19.45,8.19,71.44,16.85,0,3.0,0.02,30.54,93.4,13.48,38.71,25.44,49.07,17.03,0,12.0,0.02,12.69,244.1,64.44,881,19366,253.62,3,0,0,1674,154117,9,720,59.3,8.5,54.26,1632,100.0,100.0,99.0,85.0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0
47077,1,0,0,0,0,3,0,242,48.37,5.0,-4.28,15.81,5.51,78.68,15.48,0,3.0,0.14,38.19,102.5,9.62,36.18,22.39,51.34,12.46,0,3.0,0.03,10.35,343.3,65.6,825,19844,0,0,0,0,1497,151208,8,668,54.49,9.35,49.39,947,70.0,0.0,100.0,99.0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0
33031,8,3,3,0,0,1,1,38683,83.54,463.05,-1.52,17.05,7.63,80.0,8.53,0,3.0,0.1,53.71,49.7,10.25,29.18,19.09,82.25,6.62,0,12.0,0.06,43.7,137.1,27.65,210,26026,602.34,699,5.25,25,1568,139373,9,672,48.86,11.36,43.31,929,60.8,16.98,99.18,98.32,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40109,2,0,0,0,0,3,1,70,26.66,2.63,-3.63,17.89,7.29,71.71,10.87,0,3.0,0.04,28.94,122.1,13.56,38.27,26.79,35.39,9.68,0,3.0,0.02,5.98,347.5,102.37,951,21066,0,0,0,0,1329,133270,9,790,59.18,7.74,54.6,427,65.5,0.0,100.0,100.0,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
18116,1,0,0,4,0,1,1,3612,60.38,59.82,-4.3,18.82,7.19,76.1,6.34,0,3.0,0.12,32.88,126.1,12.74,39.26,27.04,37.42,6.8,0,0.9,0.0,6.43,335.0,44.9,662,18629,1232.25,66,0,0,1691,181669,8,760,58.31,22.18,45.37,697,100.0,100.0,100.0,100.0,3,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
34092,1,0,0,0,0,2,2,284,28.95,9.81,-6.49,15.05,4.15,83.12,15.7,0,3.0,0.15,49.37,68.1,6.63,34.52,19.49,64.88,13.9,0,12.0,0.03,23.43,214.8,45.79,789,19171,387.12,7,3.93,1,1352,128845,7,499,55.84,10.52,49.97,442,100.0,0.0,99.0,99.0,0,0,0,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1902,2,0,0,0,0,2,2,915,67.45,13.57,-3.31,17.78,6.96,82.07,10.44,0,3.0,0.08,50.46,44.4,9.02,35.75,20.22,74.43,10.37,0,3.0,0.04,40.26,95.3,43.83,465,38174,1077.87,20,0,0,2564,242404,12,986,57.62,9.42,52.19,777,82.58,54.83,100.0,99.92,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
18117,1,0,0,1,0,1,1,571,52.78,10.82,-4.3,18.82,7.19,76.1,6.34,0,3.0,0.12,32.88,126.1,12.74,39.26,27.04,37.42,6.8,0,0.9,0.0,6.43,335.0,81.47,1286,16108,394.51,2,7.5,1,1691,181669,8,760,58.31,22.18,45.37,697,100.0,100.0,100.0,100.0,0,0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
41052,1,0,0,0,0,2,0,3856,17.75,217.24,2.47,25.58,12.42,74.99,10.15,0,3.0,0.04,23.74,155.5,17.24,40.51,27.69,50.13,10.4,0,0.9,0.0,5.47,375.4,81.91,157,15471,0,0,0,0,1611,162042,10,821,57.59,17.89,47.29,1717,98.0,95.0,100.0,100.0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0
31140,0,0,0,0,0,2,2,151,16.88,8.95,-3.52,17.19,6.93,81.04,11.27,0,3.0,0.17,42.83,81.1,10.76,36.9,21.58,67.67,11.59,0,12.0,0.04,27.63,169.0,27.55,638,24587,0,0,0,0,1691,164441,10,981,58.7,8.76,53.56,1155,4.0,0.0,100.0,100.0,0,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
5110,1,1,0,2,0,0,1,815,33.52,24.31,-2.11,18.04,7.71,70.46,11.52,0,3.0,0.04,29.26,119.4,14.3,38.49,27.05,36.06,10.33,0,3.0,0.01,5.5,357.0,89.34,462,17345,545.04,23,5.2,1,1022,99417,6,520,52.78,14.86,44.94,374,100.0,0.0,100.0,100.0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0
44133,1,0,0,0,0,2,1,25,14.22,1.76,-1.18,19.45,8.19,71.44,16.85,0,3.0,0.02,30.54,93.4,13.48,38.71,25.44,49.07,17.03,0,12.0,0.02,12.69,244.1,100.96,1013,18797,0,0,0,0,1068,103002,6,501,57.96,9.07,52.7,425,95.0,0.0,100.0,84.0,0,2,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
6071,1,0,0,0,0,3,0,277,8.1,34.19,-1.23,19.97,9.55,78.77,11.95,0,12.0,0.44,34.2,139.6,12.09,40.81,25.89,44.56,10.26,0,0.9,0.0,6.59,379.3,82.92,474,15113,400.0,1,0,0,1149,126096,7,530,56.6,16.14,47.46,534,87.0,0.0,99.0,100.0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
22139,1,0,0,0,0,2,1,92,11.32,8.13,-2.72,19.42,8.12,76.11,10.55,0,3.0,0.05,25.44,134.0,14.37,37.58,25.68,57.9,10.44,0,12.0,0.02,13.57,291.8,51.11,456,22933,606.06,1,0,0,1513,123979,8,636,57.78,10.87,51.5,526,100.0,100.0,100.0,100.0,0,0,0,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0
31141,2,0,0,0,0,2,2,126,20.65,6.1,-3.77,18.24,6.37,80.47,11.74,0,3.0,0.06,43.43,63.3,9.71,37.14,21.97,64.86,10.26,0,3.0,0.01,29.14,168.6,99.15,969,19549,972.07,3,0,0,1691,164441,10,981,58.7,8.76,53.56,1155,96.5,0.0,100.0,100.0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,1,0,0,1,0,2,2,858,6.05,141.82,-3.77,18.24,6.37,80.47,11.74,0,3.0,0.06,43.43,63.3,9.71,37.14,21.97,64.86,10.26,0,3.0,0.01,29.14,168.6,84.73,441,33362,957.59,27,0,0,2564,242404,12,986,57.62,9.42,52.19,777,100.0,100.0,100.0,100.0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
15041,2,1,0,7,0,1,3,11521,125.95,91.47,1.15,18.2,9.8,81.19,12.71,0,12.0,0.16,46.29,57.5,11.34,32.72,19.48,78.74,9.94,0,12.0,0.02,37.93,131.8,22.08,174,21833,894.68,78,0,0,1583,156959,8,666,53.86,10.92,47.98,1466,68.79,0.97,99.66,99.69,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
26084,1,0,1,4,0,2,2,11042,20.62,535.51,-3.77,18.24,6.37,80.47,11.74,0,3.0,0.06,43.43,63.3,9.71,37.14,21.97,64.86,10.26,0,3.0,0.01,29.14,168.6,7.57,427,31428,1545.79,307,8.37,11,1457,148105,8,703,60.27,10.19,54.13,677,100.0,82.0,100.0,100.0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
39035,1,1,1,0,0,1,1,10996,15.3,718.78,-0.42,19.73,9.47,78.11,12.35,0,3.0,0.11,48.17,70.9,11.44,29.33,19.93,82.21,8.64,0,3.0,0.04,47.41,97.0,44.74,5,24835,2426.36,638,29.08,165,1737,156073,11,881,54.81,8.17,50.33,817,91.88,27.38,100.0,100.0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
32038,1,0,0,0,0,2,2,427,23.69,18.02,-0.12,19.15,8.46,84.1,9.04,0,12.0,0.58,55.81,70.8,10.36,35.76,21.25,70.26,7.7,0,12.0,0.03,27.65,221.6,104.86,610,16806,236.78,4,0,0,1434,156580,6,564,48.99,10.84,43.68,471,83.0,20.0,100.0,100.0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4056,0,0,0,0,0,1,2,197,21.71,9.07,6.57,20.76,13.76,70.53,16.45,0,0.9,0.01,21.46,120.4,18.99,37.01,26.23,68.78,13.03,0,0.3,0.0,9.21,291.1,87.25,976,15879,399.73,5,0,0,1168,109377,8,668,61.31,15.39,51.87,655,0.0,0.0,99.33,99.0,0,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
48052,1,0,0,0,0,1,2,2081,21.54,96.61,-0.51,19.32,8.52,77.3,11.7,0,3.0,0.16,46.24,70.5,11.32,35.92,20.79,77.29,8.28,0,12.0,0.04,44.96,96.1,17.95,70,4975,177.92,25,0,0,2853,269369,13,1124,56.71,9.28,51.45,1671,99.0,83.5,99.0,99.5,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
31142,1,1,0,2,0,2,2,2108,77.1,27.34,-3.52,17.19,6.93,81.04,11.27,0,3.0,0.17,42.83,81.1,10.76,36.9,21.58,67.67,11.59,0,12.0,0.04,27.63,169.0,37.63,377,20578,481.39,13,0,0,1691,164441,10,981,58.7,8.76,53.56,1155,98.0,77.0,100.0,100.0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0
31143,1,0,0,0,0,2,2,99,7.71,12.84,-3.31,17.78,6.96,82.07,10.44,0,3.0,0.08,50.46,44.4,9.02,35.75,20.22,74.43,10.37,0,3.0,0.04,40.26,95.3,84.61,781,20833,387.34,4,0,0,1691,164441,10,981,58.7,8.76,53.56,1155,100.0,100.0,100.0,100.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20048,0,0,0,2,0,1,2,259,5.9,43.9,-0.49,19.36,9.12,77.52,10.04,0,12.0,0.21,45.86,92.1,12.94,34.91,21.15,79.39,7.24,0,12.0,0.07,47.51,108.1,26.75,217,52279,0,0,0,0,3234,289436,16,1275,53.53,7.53,49.5,1194,82.0,56.0,100.0,100.0,0,0,0,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0
31144,0,0,0,0,0,2,2,916,107.09,8.55,-3.52,17.19,6.93,81.04,11.27,0,3.0,0.17,42.83,81.1,10.76,36.9,21.58,67.67,11.59,0,12.0,0.04,27.63,169.0,35.91,570,19748,960.85,21,3.48,1,1691,164441,10,981,58.7,8.76,53.56,1155,52.35,0.0,98.59,98.12,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0
37169,1,0,0,0,0,0,2,185,49.63,3.73,-5.68,16.77,4.97,79.31,13.68,0,3.0,0.03,36.9,97.9,8.18,36.16,22.48,49.47,8.93,0,12.0,0.02,10.34,293.0,37.42,873,17879,389.51,7,0,0,1673,156058,9,801,55.83,10.3,50.08,538,50.0,0.0,100.0,100.0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0
23054,1,1,0,1,0,2,2,467,41.76,11.18,-2.82,19.32,8.38,75.13,7.63,0,12.0,0.09,37.65,108.9,13.6,40.55,28.09,36.08,7.24,0,0.9,0.0,7.38,353.3,95.95,700,14440,115.0,1,0,0,989,105216,6,496,52.28,19.64,42.01,479,100.0,0.0,100.0,99.0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
20902,1,0,0,1,0,1,2,18893,6.01,3145.9,-0.49,19.36,9.12,77.52,10.04,0,12.0,0.21,45.86,92.1,12.94,34.91,21.15,79.39,7.24,0,12.0,0.07,47.51,108.1,10.2,30,41468,3149.62,53,0,0,3234,289436,16,1275,53.53,7.53,49.5,1194,98.4,95.4,100.0,100.0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
22141,2,0,0,0,0,2,1,133,27.33,4.87,-2.72,19.42,8.12,76.11,10.55,0,3.0,0.05,25.44,134.0,14.37,37.58,25.68,57.9,10.44,0,12.0,0.02,13.57,291.8,41.55,526,22933,410.89,12,0,0,1513,123979,8,636,57.78,10.87,51.5,526,100.0,100.0,100.0,100.0,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
22142,1,0,0,0,0,2,1,147,31.87,4.61,-2.72,19.42,8.12,76.11,10.55,0,3.0,0.05,25.44,134.0,14.37,37.58,25.68,57.9,10.44,0,12.0,0.02,13.57,291.8,106.29,643,22933,1652.22,9,0,0,1513,123979,8,636,57.78,10.87,51.5,526,31.67,0.0,100.0,100.0,0,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
22143,1,0,0,1,0,2,1,222,81.75,2.72,-2.72,19.42,8.12,76.11,10.55,0,3.0,0.05,25.44,134.0,14.37,37.58,25.68,57.9,10.44,0,12.0,0.02,13.57,291.8,151.27,1462,22933,926.43,18,5.63,3,1513,123979,8,636,57.78,10.87,51.5,526,50.5,18.83,99.92,90.25,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
22144,1,0,0,0,0,2,1,288,45.29,6.36,-2.72,19.42,8.12,76.11,10.55,0,3.0,0.05,25.44,134.0,14.37,37.58,25.68,57.9,10.44,0,12.0,0.02,13.57,291.8,116.59,714,22933,845.63,6,0,0,1513,123979,8,636,57.78,10.87,51.5,526,45.0,28.33,100.0,100.0,0,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
